slice,variant,year,quarter,bucket,category,dollars
networth,detail,1993,3,Bottom50,Deposits,168355000000
networth,detail,1993,3,Bottom50,Financial assets,664462000000
networth,detail,1993,3,Bottom50,Home mortgages,845931000000
networth,detail,1993,3,Bottom50,Liabilities,1352306000000
networth,detail,1993,3,Bottom50,Life insurance reserves,59039000000
networth,detail,1993,3,Bottom50,Loans (Assets),4026000000
networth,detail,1993,3,Bottom50,Loans (Liabilities),1350285000000
networth,detail,1993,3,Bottom50,Minimum Wealth Cutoff,NA
networth,detail,1993,3,Bottom50,Miscellaneous assets,58479000000
networth,detail,1993,3,Bottom50,Miscellaneous other equity,51946000000
networth,detail,1993,3,Bottom50,Money market fund shares,5882000000
networth,detail,1993,3,Bottom50,Mortgages,2057000000
networth,detail,1993,3,Bottom50,Net worth,947862000000
networth,detail,1993,3,Bottom50,Nonfinancial assets,1635706000000
networth,detail,1993,3,Bottom50,Other loans and advances (Assets),1969000000
networth,detail,1993,3,Bottom50,Other loans and advances (Liabilities),44224000000
networth,detail,1993,3,Bottom50,Real estate,1117396000000
networth,detail,1993,3,Bottom50,U.S. government and municipal securities,16137000000
networth,detail,1993,3,Next40,Annuities,226766000000
networth,detail,1993,3,Next40,Assets,10815986000000
networth,detail,1993,3,Next40,Consumer credit,307637000000
networth,detail,1993,3,Next40,Consumer durables,973580000000
networth,detail,1993,3,Next40,Corporate and foreign bonds,52842000000
networth,detail,1993,3,Next40,Corporate equities and mutual fund shares,632905000000
networth,detail,1993,3,Next40,DB pension entitlements,2335794000000
networth,detail,1993,3,Next40,DC pension entitlements,417438000000
networth,detail,1993,3,Next40,Debt securities,181919000000
networth,detail,1993,3,Next40,Deferred and unpaid life insurance premiums,7977000000
networth,detail,1993,3,Next40,Depository institutions loans n.e.c.,1183000000
networth,detail,1993,3,Next40,Deposits,1190063000000
networth,detail,1993,3,Next40,Financial assets,6087249000000
networth,detail,1993,3,Next40,Home mortgages,1408545000000
networth,detail,1993,3,Next40,Liabilities,1776470000000
networth,detail,1993,3,Next40,Life insurance reserves,232930000000
networth,detail,1993,3,Next40,Loans (Assets),43187000000
networth,detail,1993,3,Next40,Loans (Liabilities),1768493000000
networth,detail,1993,3,Next40,Minimum Wealth Cutoff,NA
networth,detail,1993,3,Next40,Miscellaneous assets,136864000000
networth,detail,1993,3,Next40,Miscellaneous other equity,597412000000
networth,detail,1993,3,Next40,Money market fund shares,91972000000
networth,detail,1993,3,Next40,Mortgages,22029000000
networth,detail,1993,3,Next40,Net worth,9039516000000
networth,detail,1993,3,Next40,Nonfinancial assets,4728737000000
networth,detail,1993,3,Next40,Other loans and advances (Assets),21158000000
networth,detail,1993,3,Next40,Other loans and advances (Liabilities),51127000000
networth,detail,1993,3,Next40,Real estate,3755157000000
networth,detail,1993,3,Next40,U.S. government and municipal securities,129077000000
networth,detail,1993,3,Next9,Annuities,253369000000
networth,detail,1993,3,Next9,Assets,9668530000000
networth,detail,1993,3,Next9,Consumer credit,64940000000
networth,detail,1993,3,Next9,Consumer durables,468076000000
networth,detail,1993,3,Next9,Corporate and foreign bonds,90047000000
networth,detail,1993,3,Next9,Corporate equities and mutual fund shares,1288326000000
networth,detail,1993,3,Next9,DB pension entitlements,2093105000000
networth,detail,1993,3,Next9,DC pension entitlements,451596000000
networth,detail,1993,3,Next9,Debt securities,396691000000
networth,detail,1993,3,Next9,Deferred and unpaid life insurance premiums,4823000000
networth,detail,1993,3,Next9,Depository institutions loans n.e.c.,887000000
networth,detail,1993,3,Next9,Deposits,1034282000000
networth,detail,1993,3,Next9,Financial assets,7050934000000
networth,detail,1993,3,Next9,Home mortgages,574720000000
networth,detail,1993,3,Next9,Liabilities,701412000000
networth,detail,1993,3,Next9,Life insurance reserves,138620000000
networth,detail,1993,3,Next9,Loans (Assets),128818000000
networth,detail,1993,3,Next9,Loans (Liabilities),696589000000
networth,detail,1993,3,Next9,Minimum Wealth Cutoff,NA
networth,detail,1993,3,Next9,Miscellaneous assets,70100000000
networth,detail,1993,3,Next9,Miscellaneous other equity,1026796000000
networth,detail,1993,3,Next9,Money market fund shares,169231000000
networth,detail,1993,3,Next9,Mortgages,59685000000
networth,detail,1993,3,Next9,Net worth,8967117000000
networth,detail,1993,3,Next9,Nonfinancial assets,2617596000000
networth,detail,1993,3,Next9,Other loans and advances (Assets),69133000000
networth,detail,1993,3,Next9,Other loans and advances (Liabilities),56042000000
networth,detail,1993,3,Next9,Real estate,2149519000000
networth,detail,1993,3,Next9,U.S. government and municipal securities,306644000000
networth,detail,1993,3,RemainingTop1,Annuities,22803000000
networth,detail,1993,3,RemainingTop1,Assets,3828402000000
networth,detail,1993,3,RemainingTop1,Consumer credit,10977000000
networth,detail,1993,3,RemainingTop1,Consumer durables,171172000000
networth,detail,1993,3,RemainingTop1,Corporate and foreign bonds,88470000000
networth,detail,1993,3,RemainingTop1,Corporate equities and mutual fund shares,1027952000000
networth,detail,1993,3,RemainingTop1,DB pension entitlements,179200000000
networth,detail,1993,3,RemainingTop1,DC pension entitlements,124966000000
networth,detail,1993,3,RemainingTop1,Debt securities,327460000000
networth,detail,1993,3,RemainingTop1,Deferred and unpaid life insurance premiums,1240000000
networth,detail,1993,3,RemainingTop1,Depository institutions loans n.e.c.,601000000
networth,detail,1993,3,RemainingTop1,Deposits,289948000000
networth,detail,1993,3,RemainingTop1,Financial assets,3050583000000
networth,detail,1993,3,RemainingTop1,Home mortgages,109655000000
networth,detail,1993,3,RemainingTop1,Liabilities,151887000000
networth,detail,1993,3,RemainingTop1,Life insurance reserves,37851000000
networth,detail,1993,3,RemainingTop1,Loans (Assets),89649000000
networth,detail,1993,3,RemainingTop1,Loans (Liabilities),150646000000
networth,detail,1993,3,RemainingTop1,Minimum Wealth Cutoff,NA
networth,detail,1993,3,RemainingTop1,Miscellaneous assets,17468000000
networth,detail,1993,3,RemainingTop1,Miscellaneous other equity,836440000000
networth,detail,1993,3,RemainingTop1,Money market fund shares,96846000000
networth,detail,1993,3,RemainingTop1,Mortgages,25047000000
networth,detail,1993,3,RemainingTop1,Net worth,3676515000000
networth,detail,1993,3,RemainingTop1,Nonfinancial assets,777818000000
networth,detail,1993,3,RemainingTop1,Other loans and advances (Assets),64601000000
networth,detail,1993,3,RemainingTop1,Other loans and advances (Liabilities),29413000000
networth,detail,1993,3,RemainingTop1,Real estate,606646000000
networth,detail,1993,3,RemainingTop1,U.S. government and municipal securities,238990000000
networth,detail,1993,3,TopPt1,Annuities,840000000
networth,detail,1993,3,TopPt1,Assets,2484885000000
networth,detail,1993,3,TopPt1,Consumer credit,208000000
networth,detail,1993,3,TopPt1,Consumer durables,134928000000
networth,detail,1993,3,TopPt1,Corporate and foreign bonds,82040000000
networth,detail,1993,3,TopPt1,Corporate equities and mutual fund shares,680474000000
networth,detail,1993,3,TopPt1,DB pension entitlements,29408000000
networth,detail,1993,3,TopPt1,DC pension entitlements,14468000000
networth,detail,1993,3,TopPt1,Debt securities,307605000000
networth,detail,1993,3,TopPt1,Deferred and unpaid life insurance premiums,406000000
networth,detail,1993,3,TopPt1,Depository institutions loans n.e.c.,367000000
networth,detail,1993,3,TopPt1,Deposits,122434000000
networth,detail,1993,3,TopPt1,Financial assets,2082655000000
networth,detail,1993,3,TopPt1,Home mortgages,19680000000
networth,detail,1993,3,TopPt1,Liabilities,30874000000
networth,detail,1993,3,TopPt1,Life insurance reserves,15998000000
networth,detail,1993,3,TopPt1,Loans (Assets),215426000000
networth,detail,1993,3,TopPt1,Loans (Liabilities),30469000000
networth,detail,1993,3,TopPt1,Minimum Wealth Cutoff,NA
networth,detail,1993,3,TopPt1,Miscellaneous assets,6048000000
networth,detail,1993,3,TopPt1,Miscellaneous other equity,637821000000
networth,detail,1993,3,TopPt1,Money market fund shares,52133000000
networth,detail,1993,3,TopPt1,Mortgages,18374000000
networth,detail,1993,3,TopPt1,Net worth,2454011000000
networth,detail,1993,3,TopPt1,Nonfinancial assets,402230000000
networth,detail,1993,3,TopPt1,Other loans and advances (Assets),197052000000
networth,detail,1993,3,TopPt1,Other loans and advances (Liabilities),10214000000
networth,detail,1993,3,TopPt1,Real estate,267301000000
networth,detail,1993,3,TopPt1,U.S. government and municipal securities,225565000000
networth,detail,1993,4,Bottom50,Annuities,13868000000
networth,detail,1993,4,Bottom50,Assets,2352450000000
networth,detail,1993,4,Bottom50,Consumer credit,481465000000
networth,detail,1993,4,Bottom50,Consumer durables,532529000000
networth,detail,1993,4,Bottom50,Corporate and foreign bonds,2550000000
networth,detail,1993,4,Bottom50,Corporate equities and mutual fund shares,57936000000
networth,detail,1993,4,Bottom50,DB pension entitlements,149449000000
networth,detail,1993,4,Bottom50,DC pension entitlements,85720000000
networth,detail,1993,4,Bottom50,Debt securities,19323000000
networth,detail,1993,4,Bottom50,Deferred and unpaid life insurance premiums,2064000000
networth,detail,1993,4,Bottom50,Depository institutions loans n.e.c.,1268000000
networth,detail,1993,4,Bottom50,Deposits,167674000000
networth,detail,1993,4,Bottom50,Financial assets,677813000000
networth,detail,1993,4,Bottom50,Home mortgages,874518000000
networth,detail,1993,4,Bottom50,Liabilities,1409459000000
networth,detail,1993,4,Bottom50,Life insurance reserves,60991000000
networth,detail,1993,4,Bottom50,Loans (Assets),4152000000
networth,detail,1993,4,Bottom50,Loans (Liabilities),1407396000000
networth,detail,1993,4,Bottom50,Minimum Wealth Cutoff,NA
networth,detail,1993,4,Bottom50,Miscellaneous assets,59576000000
networth,detail,1993,4,Bottom50,Miscellaneous other equity,53058000000
networth,detail,1993,4,Bottom50,Money market fund shares,6067000000
networth,detail,1993,4,Bottom50,Mortgages,2163000000
networth,detail,1993,4,Bottom50,Net worth,942990000000
networth,detail,1993,4,Bottom50,Nonfinancial assets,1674637000000
networth,detail,1993,4,Bottom50,Other loans and advances (Assets),1989000000
networth,detail,1993,4,Bottom50,Other loans and advances (Liabilities),50145000000
networth,detail,1993,4,Bottom50,Real estate,1142108000000
networth,detail,1993,4,Bottom50,U.S. government and municipal securities,16773000000
networth,detail,1993,4,Next40,Annuities,229318000000
networth,detail,1993,4,Next40,Assets,10952511000000
networth,detail,1993,4,Next40,Consumer credit,324403000000
networth,detail,1993,4,Next40,Consumer durables,982784000000
networth,detail,1993,4,Next40,Corporate and foreign bonds,62981000000
networth,detail,1993,4,Next40,Corporate equities and mutual fund shares,646261000000
networth,detail,1993,4,Next40,DB pension entitlements,2361409000000
networth,detail,1993,4,Next40,DC pension entitlements,426031000000
networth,detail,1993,4,Next40,Debt securities,193847000000
networth,detail,1993,4,Next40,Deferred and unpaid life insurance premiums,8057000000
networth,detail,1993,4,Next40,Depository institutions loans n.e.c.,1271000000
networth,detail,1993,4,Next40,Deposits,1183457000000
networth,detail,1993,4,Next40,Financial assets,6149539000000
networth,detail,1993,4,Next40,Home mortgages,1419442000000
networth,detail,1993,4,Next40,Liabilities,1806316000000
networth,detail,1993,4,Next40,Life insurance reserves,238056000000
networth,detail,1993,4,Next40,Loans (Assets),42174000000
networth,detail,1993,4,Next40,Loans (Liabilities),1798259000000
networth,detail,1993,4,Next40,Minimum Wealth Cutoff,NA
networth,detail,1993,4,Next40,Miscellaneous assets,137605000000
networth,detail,1993,4,Next40,Miscellaneous other equity,599619000000
networth,detail,1993,4,Next40,Money market fund shares,91763000000
networth,detail,1993,4,Next40,Mortgages,21999000000
networth,detail,1993,4,Next40,Net worth,9146196000000
networth,detail,1993,4,Next40,Nonfinancial assets,4802972000000
networth,detail,1993,4,Next40,Other loans and advances (Assets),20175000000
networth,detail,1993,4,Next40,Other loans and advances (Liabilities),53143000000
networth,detail,1993,4,Next40,Real estate,3820188000000
networth,detail,1993,4,Next40,U.S. government and municipal securities,130866000000
networth,detail,1993,4,Next9,Annuities,259219000000
networth,detail,1993,4,Next9,Assets,9780794000000
networth,detail,1993,4,Next9,Consumer credit,68628000000
networth,detail,1993,4,Next9,Consumer durables,470749000000
networth,detail,1993,4,Next9,Corporate and foreign bonds,96510000000
networth,detail,1993,4,Next9,Corporate equities and mutual fund shares,1338149000000
networth,detail,1993,4,Next9,DB pension entitlements,2147327000000
networth,detail,1993,4,Next9,DC pension entitlements,452859000000
networth,detail,1993,4,Next9,Debt securities,395251000000
networth,detail,1993,4,Next9,Deferred and unpaid life insurance premiums,4696000000
networth,detail,1993,4,Next9,Depository institutions loans n.e.c.,853000000
networth,detail,1993,4,Next9,Deposits,1023314000000
networth,detail,1993,4,Next9,Financial assets,7141173000000
networth,detail,1993,4,Next9,Home mortgages,573936000000
networth,detail,1993,4,Next9,Liabilities,703642000000
networth,detail,1993,4,Next9,Life insurance reserves,136390000000
networth,detail,1993,4,Next9,Loans (Assets),122422000000
networth,detail,1993,4,Next9,Loans (Liabilities),698946000000
networth,detail,1993,4,Next9,Minimum Wealth Cutoff,NA
networth,detail,1993,4,Next9,Miscellaneous assets,69638000000
networth,detail,1993,4,Next9,Miscellaneous other equity,1023972000000
networth,detail,1993,4,Next9,Money market fund shares,172631000000
networth,detail,1993,4,Next9,Mortgages,57842000000
networth,detail,1993,4,Next9,Net worth,9077152000000
networth,detail,1993,4,Next9,Nonfinancial assets,2639620000000
networth,detail,1993,4,Next9,Other loans and advances (Assets),64579000000
networth,detail,1993,4,Next9,Other loans and advances (Liabilities),55528000000
networth,detail,1993,4,Next9,Real estate,2168871000000
networth,detail,1993,4,Next9,U.S. government and municipal securities,298741000000
networth,detail,1993,4,RemainingTop1,Annuities,22452000000
networth,detail,1993,4,RemainingTop1,Assets,3942083000000
networth,detail,1993,4,RemainingTop1,Consumer credit,11174000000
networth,detail,1993,4,RemainingTop1,Consumer durables,171833000000
networth,detail,1993,4,RemainingTop1,Corporate and foreign bonds,100507000000
networth,detail,1993,4,RemainingTop1,Corporate equities and mutual fund shares,1097758000000
networth,detail,1993,4,RemainingTop1,DB pension entitlements,170121000000
networth,detail,1993,4,RemainingTop1,DC pension entitlements,129462000000
networth,detail,1993,4,RemainingTop1,Debt securities,340457000000
networth,detail,1993,4,RemainingTop1,Deferred and unpaid life insurance premiums,1337000000
